clusx clusy plot tree stem spec.1 spec.2 spec.3 spec.4 dbh health.id origi.1 stumpd totalh boleh 
191 204 1 2 2 SYZ-OWA Syzygium-owariensis XXX XXX 16.7 1 N -1 -1 -1
191 204 1 3 1 LAN Landolphia-sp. XXX XXX 12.1 1 N -1 -1 -1
191 204 1 4 1 LAN Landolphia-sp. XXX XXX 9.6 1 N 12 7 -1
191 204 1 5 1 TAM-IND Tamarindus-indica XXX XXX 26.4 1 N -1 -1 1.5
191 204 1 5 2 TAM-IND Tamarindus-indica XXX XXX 28 1 N -1 -1 3.5
191 204 1 6 1 BSC-SAL Boscia-salicifolia XXX XXX 70 1 N -1 -1 2.5
191 204 1 7 1 MNL-MOC Manilkara-mochisia XXX XXX 32 1 N -1 -1 2.5
191 204 1 8 1 MNL-MOC Manilkara-mochisia XXX XXX 20 1 N 26 16 5
191 204 1 9 1 MNL-MOC Manilkara-mochisia XXX XXX 19.8 1 N -1 -1 -1
191 204 1 10 1 OLA Olax-sp. XXX XXX 21.4 1 N -1 -1 -1
191 204 1 11 1 CSS-ABB Cassia-abbreviata XXX XXX 14.5 1 N -1 -1 -1
191 204 1 12 1 CSS-ABB Cassia-abbreviata XXX XXX 15 1 N -1 -1 -1
191 204 1 13 1 SYZ-OWA Syzygium-owariensis XXX XXX 25.6 1 N 30.5 13 2
191 204 1 14 1 SYZ-OWA Syzygium-owariensis XXX XXX 17.5 1 N -1 -1 -1
191 204 1 15 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 12.2 1 N -1 -1 -1
191 204 1 16 1 BUR-AFR Burkea-africana XXX XXX 28.4 1 N -1 -1 3
191 204 1 17 1 BRH Brachystegia-sp. XXX XXX 47.2 1 N -1 -1 7.5
191 204 1 18 1 SYZ-OWA Syzygium-owariensis XXX XXX 14.2 1 N 16.2 8 -1
191 204 1 19 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 12.6 1 N -1 -1 -1
191 204 2 1 1 BRH-SPI Brachystegia-spiciformis XXX XXX 21.1 1 N -1 -1 4.5
191 204 2 2 1 BRH-SPI Brachystegia-spiciformis XXX XXX 18.2 1 N -1 -1 -1
191 204 2 3 1 PRN-CUR Parinari-curatellifolia XXX XXX 1.1 1 N -1 -1 -1
191 204 2 4 1 TER-SER Terminalia-sericea XXX XXX 33.2 1 N 39.8 -1 2.5
191 204 2 5 1 SWA-MAD Swartzia-madagascariensis XXX XXX 12.6 1 N -1 -1 -1
191 204 2 5 2 SWA-MAD Swartzia-madagascariensis XXX XXX 16.5 1 N -1 -1 -1
191 204 2 5 3 SWA-MAD Swartzia-madagascariensis XXX XXX 9.1 1 N -1 -1 -1
191 204 2 6 1 TER-SER Terminalia-sericea XXX XXX 21.6 1 N -1 -1 7
191 204 2 7 1 BRH-SPI Brachystegia-spiciformis XXX XXX 44 1 N 46.5 18 7
191 204 3 1 1 BRH-SPI Brachystegia-spiciformis XXX XXX 22.4 1 N -1 -1 4
191 204 3 2 1 BRH-SPI Brachystegia-spiciformis XXX XXX 22.5 1 N -1 -1 6
191 204 3 3 1 MAR-DIS Margaritaria-discoidea XXX XXX 4.4 1 N -1 -1 -1
191 204 3 4 1 MAR-DIS Margaritaria-discoidea XXX XXX 3.2 1 N -1 -1 -1
191 204 3 5 1 MAR-DIS Margaritaria-discoidea XXX XXX 6 1 N 6.5 4.5 -1
191 204 3 6 1 BAU-PET Bauhinia-petersiana XXX XXX 8.4 1 N -1 -1 -1
191 204 3 7 1 MAR-DIS Margaritaria-discoidea XXX XXX 6.3 1 N -1 -1 -1
191 204 3 8 1 BRH Brachystegia-sp. XXX XXX 24.4 1 N -1 -1 2.5
191 204 3 9 1 BRH-SPI Brachystegia-spiciformis XXX XXX 14.7 1 N -1 -1 -1
191 204 3 10 1 ANA-OCC Anacardium-occidentale XXX XXX 13.4 1 N 14 6.5 -1
191 204 3 10 2 ANA-OCC Anacardium-occidentale XXX XXX 11.7 1 N -1 -1 -1
191 204 3 11 1 DSP Diospyros-sp. XXX XXX 8.5 1 N -1 -1 -1
191 204 3 12 1 BRH-SPI Brachystegia-spiciformis XXX XXX 23.7 1 N -1 -1 3.5
191 204 3 13 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 14.4 1 N -1 -1 -1
191 204 3 14 1 BRH-SPI Brachystegia-spiciformis XXX XXX 14.5 1 N 18.4 14 -1
191 204 3 15 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 11.3 1 N -1 -1 -1
191 204 3 15 2 DIP-CON Diplorhynchus-condylocarpon XXX XXX 12 1 N -1 -1 -1
191 204 3 15 3 DIP-CON Diplorhynchus-condylocarpon XXX XXX 14.4 1 N -1 -1 -1
191 204 3 16 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 15.5 1 N -1 -1 -1
191 204 3 17 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 14.6 1 N 17 13 -1
191 204 3 18 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 17.1 1 N -1 -1 -1
191 204 3 19 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 16 1 N -1 -1 -1
191 204 3 20 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 14.8 1 N -1 -1 -1
191 204 3 21 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 20.1 1 N -1 -1 2
191 204 3 22 1 XRD-STU Xeroderris-stuhlmannii XXX XXX 16.4 1 N 18.5 16 -1
191 204 3 23 1 DAL-MEL Dalbergia-melanoxylon XXX XXX 13.7 1 N -1 -1 -1
191 204 3 24 1 GRW-GOE Grewia-goetzeana XXX XXX 21.4 1 N -1 -1 2.5
191 204 3 25 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 22.6 1 N -1 -1 2
191 204 3 26 1 PTR-ANG Pterocarpus-angolensis XXX XXX 24 1 N -1 -1 2
191 204 3 27 1 CRP Crossopteryx-sp. XXX XXX 22.4 1 N 27.6 11 2
191 204 3 28 1 DAL-MEL Dalbergia-melanoxylon XXX XXX 18.8 1 N -1 -1 -1
191 204 4 1 1 PIL-THO Piliostigma-thonningii XXX XXX 15.6 1 N -1 -1 -1
191 204 4 2 1 PIL-THO Piliostigma-thonningii XXX XXX 10.1 1 N -1 -1 -1
191 204 4 3 1 ANT-VEN Antidesma-venosum XXX XXX 9.2 1 N -1 -1 -1
191 204 4 4 1 STR Strychnos-sp. XXX XXX 13.5 1 N 14.2 5.5 -1
191 204 4 4 2 STR Strychnos-sp. XXX XXX 9.9 1 N -1 -1 -1
191 204 4 5 1 TER Terminalia-sp. XXX XXX 14.4 1 N -1 -1 -1
191 204 4 6 1 XRD-STU Xeroderris-stuhlmannii XXX XXX 15 1 N -1 -1 -1
191 204 4 6 2 XRD-STU Xeroderris-stuhlmannii XXX XXX 25.2 1 N -1 -1 2
191 204 4 7 1 XRD-STU Xeroderris-stuhlmannii XXX XXX 12 1 N 13.6 8.6 -1
191 204 4 8 1 TER Terminalia-sp. XXX XXX 37.7 1 N -1 -1 4
191 204 4 9 1 KGG-AFR Kiggelaria-africana XXX XXX 13 1 N -1 -1 -1
191 204 4 10 1 LON-CAP Lonchocarpus-capassa XXX XXX 18 1 N -1 -1 -1
191 204 4 11 1 MAR Margaritaria-sp. XXX XXX 11 1 N -1 -1 -1
191 204 4 12 1 PIL-THO Piliostigma-thonningii XXX XXX 24 1 N 26.4 -1 2
191 204 4 13 1 HYP-VEN Hyphaene-ventricosa XXX XXX 19.6 1 N -1 -1 -1
191 204 4 14 1 PIL-THO Piliostigma-thonningii XXX XXX 24 1 N -1 -1 2.5
191 204 4 15 1 SCL-BIR Sclerocarya-birrea XXX XXX 52 1 N -1 -1 6
191 204 4 16 1 PIL-THO Piliostigma-thonningii XXX XXX 22.8 1 N -1 -1 5.5
191 204 4 17 1 HYP-VEN Hyphaene-ventricosa XXX XXX 24 1 N 27.2 13 2
191 204 4 18 1 PIL-THO Piliostigma-thonningii XXX XXX 22.2 1 N -1 -1 3
191 204 4 18 2 PIL-THO Piliostigma-thonningii XXX XXX 28 1 N -1 -1 2
191 204 4 19 1 PIL-THO Piliostigma-thonningii XXX XXX 27.2 1 N -1 -1 2.5
191 204 4 19 2 PIL-THO Piliostigma-thonningii XXX XXX 20 1 N -1 -1 4
191 204 4 20 1 PIL-THO Piliostigma-thonningii XXX XXX 26 1 N 29 14 3
191 204 4 21 1 PIL-THO Piliostigma-thonningii XXX XXX 14.5 1 N -1 -1 -1
191 204 4 22 1 PIL-THO Piliostigma-thonningii XXX XXX 16 1 N -1 -1 -1
191 204 4 22 2 PIL-THO Piliostigma-thonningii XXX XXX 12.2 1 N -1 -1 -1
191 204 4 23 1 PIL-THO Piliostigma-thonningii XXX XXX 9 1 N -1 -1 -1
191 204 4 24 1 PIL-THO Piliostigma-thonningii XXX XXX 14 1 N 15 12.5 -1
191 204 5 1 1 TER-SER Terminalia-sericea XXX XXX 13.8 1 N -1 -1 -1
191 204 6 1 1 SYZ-OWA Syzygium-owariensis XXX XXX 14.5 1 N -1 -1 -1
191 204 7 1 1 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 9.7 1 N -1 -1 -1
191 204 7 1 2 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 9.3 1 N -1 -1 -1
191 204 7 1 3 PSL-MAP Pseudolachnostylis-maprouneifolia XXX XXX 9.2 1 N -1 -1 -1
191 204 7 2 1 DAL-MEL Dalbergia-melanoxylon XXX XXX 9 1 N -1 -1 -1
191 204 7 3 1 BRH-SPI Brachystegia-spiciformis XXX XXX 16 1 N 20.6 10.5 -1
191 204 7 4 1 STR Strychnos-sp. XXX XXX 11.6 1 N -1 -1 -1
191 204 7 5 1 STR Strychnos-sp. XXX XXX 10.3 1 N -1 -1 -1
191 204 7 6 1 ANA-OCC Anacardium-occidentale XXX XXX 20 1 N -1 -1 1.5
191 204 7 6 2 ANA-OCC Anacardium-occidentale XXX XXX 19 1 N -1 -1 -1
191 204 7 7 1 ANA-OCC Anacardium-occidentale XXX XXX 14 1 N 17.4 -1 -1
191 204 7 8 1 DAL-MEL Dalbergia-melanoxylon XXX XXX 13 1 N -1 -1 -1
191 204 7 9 1 LON-CAP Lonchocarpus-capassa XXX XXX 12 1 N -1 -1 -1
191 204 7 10 1 BRH-SPI Brachystegia-spiciformis XXX XXX 36 1 N -1 -1 1.5
191 204 8 1 1 PSL Pseudolachnostylis-sp. XXX XXX 9 1 N -1 -1 -1
191 204 8 2 1 PSL Pseudolachnostylis-sp. XXX XXX 9 1 N 11.7 8.5 -1
191 204 8 3 1 PSL Pseudolachnostylis-sp. XXX XXX 9.2 3 N -1 -1 -1
191 204 8 4 1 DIP Diplorhynchus-sp. XXX XXX 5.3 1 N -1 -1 -1
191 204 8 5 1 DIP Diplorhynchus-sp. XXX XXX 7 1 N -1 -1 -1
191 204 8 6 1 DIP Diplorhynchus-sp. XXX XXX 13.2 1 N -1 -1 -1
191 204 8 7 1 DIP Diplorhynchus-sp. XXX XXX 8 1 N 12 7.5 -1
191 204 8 8 1 DIP Diplorhynchus-sp. XXX XXX 6.3 1 N -1 -1 -1
191 204 8 9 1 DIP Diplorhynchus-sp. XXX XXX 5.5 1 N -1 -1 -1
191 204 8 10 1 DIP Diplorhynchus-sp. XXX XXX 6.7 1 N -1 -1 -1
191 204 8 11 1 DIP Diplorhynchus-sp. XXX XXX 6 1 N -1 -1 -1
191 204 8 12 1 CMB Combretum-sp. XXX XXX 5 1 N 7.4 9.5 -1
191 204 8 13 1 BRH-MIC Brachystegia-microphylla XXX XXX 5 1 N -1 -1 -1
191 204 8 14 1 BRH-MIC Brachystegia-microphylla XXX XXX 7.8 1 N -1 -1 -1
191 204 8 15 1 BRH-MIC Brachystegia-microphylla XXX XXX 24.3 1 N -1 -1 7
191 204 8 16 1 BRH-MIC Brachystegia-microphylla XXX XXX 15.7 1 N -1 -1 -1
191 204 8 17 1 ANA-OCC Anacardium-occidentale XXX XXX 14 1 P 17.2 14.5 -1
191 204 8 18 1 ANA-OCC Anacardium-occidentale XXX XXX 13 1 N -1 -1 -1
191 204 8 19 1 PRC-ANG Pericopsis-angolensis XXX XXX 9 1 N -1 -1 -1
191 204 8 20 1 BRH-BUS Brachystegia-bussei XXX XXX 22.3 1 N -1 -1 4.5
191 204 8 21 1 BRH-BUS Brachystegia-bussei XXX XXX 23 1 N -1 -1 3.5
191 204 8 22 1 DAL-MEL Dalbergia-melanoxylon XXX XXX 10 1 N 12.6 8.7 -1
191 204 8 23 1 BRH-BUS Brachystegia-bussei XXX XXX 19 1 N -1 -1 -1
191 204 8 24 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 10 1 N -1 -1 -1
191 204 8 25 1 BAU Bauhinia-sp. XXX XXX 10.4 1 N -1 -1 -1
191 204 8 26 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 6 1 N -1 -1 -1
191 204 9 1 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 7.1 1 N 8.6 6.5 -1
191 204 9 2 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 1.5 1 N -1 -1 -1
191 204 9 3 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 6 1 N -1 -1 -1
191 204 9 4 1 STR-INN Strychnos-innocua XXX XXX 12 1 N -1 -1 -1
191 204 9 5 1 BRH-BUS Brachystegia-bussei XXX XXX 20 1 N -1 -1 2
191 204 9 6 1 BUR-AFR Burkea-africana XXX XXX 17 1 N 18 13.5 -1
191 204 9 7 1 BUR-AFR Burkea-africana XXX XXX 14.2 1 N -1 -1 -1
191 204 9 8 1 BRH-BUS Brachystegia-bussei XXX XXX 20 1 N -1 -1 2.5
191 204 9 9 1 PSL Pseudolachnostylis-sp. XXX XXX 15.5 1 N -1 -1 -1
191 204 9 10 1 PSL Pseudolachnostylis-sp. XXX XXX 11.3 1 N -1 -1 -1
191 204 9 11 1 BRH-BUS Brachystegia-bussei XXX XXX 14 1 N 17 5.5 -1
191 204 10 1 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 9.8 1 N -1 -1 -1
191 204 10 2 1 OCH Ochna-sp. XXX XXX 4.8 1 N -1 -1 -1
191 204 10 3 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 6.7 1 N -1 -1 -1
191 204 10 4 1 ROU Rourea-sp. XXX XXX 4.6 7 N -1 -1 -1
191 204 10 5 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 9.3 1 N 11.5 7.5 -1
191 204 10 6 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 7.9 1 N -1 -1 -1
191 204 10 7 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 8 1 N -1 -1 -1
191 204 10 8 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 11 1 N -1 -1 -1
191 204 10 9 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 14 1 N -1 -1 -1
191 204 10 10 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 10.5 1 N 12.4 6.5 -1
191 204 10 11 1 PSL Pseudolachnostylis-sp. XXX XXX 8 1 N -1 -1 -1
191 204 10 12 1 PSL Pseudolachnostylis-sp. XXX XXX 7.7 1 N -1 -1 -1
191 204 10 13 1 COM Commiphora-sp. XXX XXX 10 1 N -1 -1 -1
191 204 10 14 1 PTR Pterocarpus-sp. XXX XXX 18.2 1 N -1 -1 -1
191 204 10 15 1 BRH-BUS Brachystegia-bussei XXX XXX 26 1 N 28.5 19 4
191 204 10 16 1 BRH-BUS Brachystegia-bussei XXX XXX 25.2 1 N -1 -1 4
191 204 10 17 1 BRH-BUS Brachystegia-bussei XXX XXX 15.4 1 N -1 -1 -1
191 204 10 17 2 BRH-BUS Brachystegia-bussei XXX XXX 25 1 N -1 -1 3.5
191 204 10 18 1 PTR-ANG Pterocarpus-angolensis XXX XXX 16.2 1 N -1 -1 -1
191 204 10 19 1 OCH Ochna-sp. XXX XXX 16.6 1 N -1 -1 -1
191 204 10 20 1 PTR-ANG Pterocarpus-angolensis XXX XXX 17 1 N 17.7 12 -1
191 204 10 21 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 13 1 N -1 -1 -1
191 204 10 22 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 10.3 1 N -1 -1 -1
191 204 10 23 1 PTR-ANG Pterocarpus-angolensis XXX XXX 16 1 N -1 -1 -1
191 204 10 24 1 BRH-BOE Brachystegia-boehmii XXX XXX 11.4 1 N -1 -1 -1
191 204 10 25 1 BRH-BOE Brachystegia-boehmii XXX XXX 12.1 1 N 15 16 -1
191 204 10 26 1 BRH-BOE Brachystegia-boehmii XXX XXX 15 1 N -1 -1 -1
191 204 10 27 1 DIP-CON Diplorhynchus-condylocarpon XXX XXX 7.7 1 N -1 -1 -1
191 204 10 28 1 XXX Bridelia-sp XXX XXX 7.4 1 N -1 -1 -1
217 211 1 1 1 DCH-DEF Dichapetalum-deflexum XXX XXX 2.3 1 N -1 -1 -1
217 211 1 1 2 DCH-DEF Dichapetalum-deflexum XXX XXX 2 1 N -1 -1 -1
217 211 1 1 3 DCH-DEF Dichapetalum-deflexum XXX XXX 1.5 1 N -1 -1 -1
217 211 1 1 4 DCH-DEF Dichapetalum-deflexum XXX XXX 1.6 1 N -1 -1 -1
217 211 1 1 5 DCH-DEF Dichapetalum-deflexum XXX XXX 2.5 1 N 3.2 3 -1
217 211 1 2 1 DCH-DEF Dichapetalum-deflexum XXX XXX 2 1 N -1 -1 -1
217 211 1 3 1 UVA-KIR Uvaria-kirkii XXX XXX 1.8 1 N -1 -1 -1
217 211 1 4 1 DAL-LAC Dalbergia-lactea XXX XXX 2 1 N -1 -1 -1
217 211 1 4 2 DAL-LAC Dalbergia-lactea XXX XXX 2 1 N -1 -1 -1
217 211 1 4 3 DAL-LAC Dalbergia-lactea XXX XXX 3 1 N 3.2 7 -1
217 211 1 5 1 UVA-KIR Uvaria-kirkii XXX XXX 2 1 N -1 -1 -1
217 211 1 6 1 MRK-OBT Markhamia-obtusifolia XXX XXX 5 1 N -1 -1 -1
217 211 1 7 1 MRK-OBT Markhamia-obtusifolia XXX XXX 5 1 N -1 -1 -1
217 211 1 7 2 MRK-OBT Markhamia-obtusifolia XXX XXX 5.3 1 N -1 -1 -1
217 211 2 1 1 BYR-ORI Byrsocarpus-orientalis XXX XXX 1.6 7 N -1 -1 -1
217 211 2 2 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 4.3 7 N -1 -1 -1
217 211 2 2 2 PTL-MYR Pteleopsis-myrtifolia XXX XXX 7.1 1 N 14.5 7 -1
217 211 2 2 3 PTL-MYR Pteleopsis-myrtifolia XXX XXX 8.1 1 N -1 -1 -1
217 211 2 3 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 8.6 1 N -1 -1 -1
217 211 2 4 1 MRK-OBT Markhamia-obtusifolia XXX XXX 4.5 1 N -1 -1 -1
217 211 2 5 1 MRK-OBT Markhamia-obtusifolia XXX XXX 3.8 7 N -1 -1 -1
217 211 2 6 1 MRK-OBT Markhamia-obtusifolia XXX XXX 4.5 1 N 6 5 -1
217 211 2 7 1 MRK-OBT Markhamia-obtusifolia XXX XXX 2.8 1 N -1 -1 -1
217 211 2 8 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 10.5 1 N -1 -1 -1
217 211 2 8 2 PTL-MYR Pteleopsis-myrtifolia XXX XXX 7.2 1 N -1 -1 -1
217 211 2 8 3 PTL-MYR Pteleopsis-myrtifolia XXX XXX 11 1 n -1 -1 -1
217 211 2 9 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 6.5 1 N 12.2 6 -1
217 211 2 9 2 PTL-MYR Pteleopsis-myrtifolia XXX XXX 8.8 1 N -1 -1 -1
217 211 2 9 3 PTL-MYR Pteleopsis-myrtifolia XXX XXX 8 1 N -1 -1 -1
217 211 2 9 4 PTL-MYR Pteleopsis-myrtifolia XXX XXX 8 1 N -1 -1 -1
217 211 2 9 5 PTL-MYR Pteleopsis-myrtifolia XXX XXX 5.5 1 N -1 -1 -1
217 211 2 10 1 DIA-HOL Dialium-holtzii XXX XXX 11 1 N 15.5 7 -1
217 211 2 10 2 DIA-HOL Dialium-holtzii XXX XXX 9.9 1 N -1 -1 -1
217 211 2 10 3 DIA-HOL Dialium-holtzii XXX XXX 9 1 N -1 -1 -1
217 211 2 10 4 DIA-HOL Dialium-holtzii XXX XXX 8 1 N -1 -1 -1
217 211 2 11 1 MAR-DIS Margaritaria-discoidea XXX XXX 6.1 1 N -1 -1 -1
217 211 2 12 1 MAR-DIS Margaritaria-discoidea XXX XXX 5 1 N 9 5 -1
217 211 2 13 1 MRK-OBT Markhamia-obtusifolia XXX XXX 5 1 N -1 -1 -1
217 211 2 14 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 7.5 1 N -1 -1 -1
217 211 2 15 1 DAL-LAC Dalbergia-lactea XXX XXX 14.5 1 N -1 -1 -1
217 211 2 16 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 11 1 N -1 -1 -1
217 211 2 17 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 16.5 1 N 23.8 11 -1
217 211 2 18 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 17.7 1 N -1 -1 -1
217 211 3 1 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 1.6 1 N -1 -1 -1
217 211 3 1 2 HMN-ULM Hymenocardia-ulmoides XXX XXX 2 1 N -1 -1 -1
217 211 3 2 1 CLB Caloncoba-sp. XXX XXX 2 1 N -1 -1 -1
217 211 3 3 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 3.4 1 N 4.3 4 -1
217 211 3 4 1 CLB Caloncoba-sp. XXX XXX 1.2 1 N -1 -1 -1
217 211 3 5 1 CLB Caloncoba-sp. XXX XXX 1.3 1 N -1 -1 -1
217 211 3 6 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 1.9 1 N -1 -1 -1
217 211 3 6 2 HMN-ULM Hymenocardia-ulmoides XXX XXX 1.7 1 N -1 -1 -1
217 211 3 6 3 HMN-ULM Hymenocardia-ulmoides XXX XXX 3.2 1 N 3.5 4.5 -1
217 211 3 7 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 3.8 1 n -1 -1 -1
217 211 3 8 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 1.4 1 N -1 -1 -1
217 211 3 9 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 4.4 1 N -1 -1 -1
217 211 3 10 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 4.1 1 N -1 -1 -1
217 211 3 11 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 5.8 1 N 7.8 5 -1
217 211 3 12 1 HMN-ULM Hymenocardia-ulmoides XXX XXX 5.9 1 N -1 -1 -1
217 211 3 12 2 HMN-ULM Hymenocardia-ulmoides XXX XXX 3.7 1 N -1 -1 -1
217 211 3 13 1 CMB-PAD Combretum-padoides XXX XXX 2 1 N -1 -1 -1
217 211 3 13 2 CMB-PAD Combretum-padoides XXX XXX 2.2 1 N -1 -1 -1
217 211 3 13 3 CMB-PAD Combretum-padoides XXX XXX 1.4 1 N 2.1 2 -1
217 211 3 14 1 CMB-PAD Combretum-padoides XXX XXX 2 1 N -1 -1 -1
217 211 3 14 2 CMB-PAD Combretum-padoides XXX XXX 1.9 1 N -1 -1 -1
217 211 3 15 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 6.7 1 N -1 -1 -1
217 211 3 16 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 5.8 1 N -1 -1 -1
217 211 3 17 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 5.6 1 N 7.1 5 -1
217 211 3 18 1 ALB-ADI Albizia-adianthifolia XXX XXX 12 1 N -1 -1 -1
217 211 3 18 2 ALB-ADI Albizia-adianthifolia XXX XXX 11.7 1 N -1 -1 -1
217 211 3 19 1 ALB-ADI Albizia-adianthifolia XXX XXX 11.5 1 N -1 -1 -1
217 211 4 1 1 CLB Caloncoba-sp. XXX XXX 1.9 1 N -1 -1 -1
217 211 4 2 1 CLB Caloncoba-sp. XXX XXX 1 1 N 2.5 2 -1
217 211 4 3 1 UVR-PYC Uvariodendron-pycnophyllum XXX XXX 1.9 1 N -1 -1 -1
217 211 4 4 1 CLB Caloncoba-sp. XXX XXX 1.8 1 N -1 -1 -1
217 211 4 5 1 UVA-KIR Uvaria-kirkii XXX XXX 1.2 1 N -1 -1 -1
217 211 4 6 1 UVA-KIR Uvaria-kirkii XXX XXX 1.1 1 N -1 -1 -1
217 211 4 7 1 UVA-KIR Uvaria-kirkii XXX XXX 1 1 N 1.5 2.5 -1
217 211 4 8 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 20.5 1 N -1 -1 4.5
217 211 4 8 2 PTL-MYR Pteleopsis-myrtifolia XXX XXX 27.5 1 N -1 -1 6
217 211 4 9 1 UVR-PYC Uvariodendron-pycnophyllum XXX XXX 10 1 N -1 -1 -1
217 211 4 10 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 12.5 7 N -1 -1 -1
217 211 4 10 2 PTL-MYR Pteleopsis-myrtifolia XXX XXX 10.8 7 N -1 -1 -1
217 211 4 10 3 PTL-MYR Pteleopsis-myrtifolia XXX XXX 11.2 7 N -1 -1 -1
217 211 4 11 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 31 1 N 39 9 7
217 211 4 12 1 ALB-VER Albizia-versicolor XXX XXX 43.7 2 N -1 -1 -1
217 211 5 1 1 CMB-IMB Combretum-imberbe XXX XXX 16.4 1 N -1 -1 -1
217 211 5 2 1 CMB-ZEY Combretum-zeyheri XXX XXX 4.8 1 N -1 -1 -1
217 211 5 3 1 CMB-ZEY Combretum-zeyheri XXX XXX 5.3 1 N -1 -1 -1
217 211 5 3 2 CMB-ZEY Combretum-zeyheri XXX XXX 6.5 1 N 7.7 5 -1
217 211 5 4 1 CMB-ZEY Combretum-zeyheri XXX XXX 27 1 N -1 -1 6
217 211 5 5 1 CMB-IMB Combretum-imberbe XXX XXX 43.4 1 N -1 -1 5
217 211 5 6 1 CMB-IMB Combretum-imberbe XXX XXX 10 1 N -1 -1 -1
217 211 5 6 2 CMB-IMB Combretum-imberbe XXX XXX 5.8 1 N -1 -1 -1
217 211 5 6 3 CMB-IMB Combretum-imberbe XXX XXX 6.3 1 N 8 4.5 -1
217 211 5 6 4 CMB-IMB Combretum-imberbe XXX XXX 6 1 N -1 -1 -1
217 211 5 7 1 CMB-IMB Combretum-imberbe XXX XXX 19 6 N -1 -1 -1
217 211 5 8 1 CRR-AFR Carpodiptera-africana XXX XXX 11.5 1 N -1 -1 -1
217 211 5 8 2 CRR-AFR Carpodiptera-africana XXX XXX 10.2 1 N -1 -1 -1
217 211 5 9 1 MRK-OBT Markhamia-obtusifolia XXX XXX 16 1 N 30 10 -1
217 211 5 10 1 CMB-IMB Combretum-imberbe XXX XXX 25.2 1 N -1 -1 -1
217 211 5 11 1 KEE-GUE Keetia-gueinzii XXX XXX 18 1 N -1 -1 -1
217 211 5 11 1 KEE-GUE Keetia-gueinzii XXX XXX 30.1 1 N -1 -1 -1
217 211 5 12 1 CMB-IMB Combretum-imberbe XXX XXX 28.6 1 N -1 -1 -1
217 211 5 12 2 CMB-IMB Combretum-imberbe XXX XXX 20 1 N 21 8 3.5
217 211 5 13 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 28.5 1 N -1 -1 6
217 211 5 14 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 24.5 1 N -1 -1 3.5
217 211 5 15 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 36.3 1 N -1 -1 4
217 211 5 16 1 PTL-MYR Pteleopsis-myrtifolia XXX XXX 31.1 1 N -1 -1 6
